"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-android_X","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11_12","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_13_14","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_15","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chromium_137_win11","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_137_win11","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_8_win7","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win81","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_winphone81","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-ie_11_win10","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-edge_133_win11_23h2","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_ios_184","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_osx_154","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","No connection","",""
"clientsimulation-java_80442","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1102","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_2106","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_336","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_315","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_350","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
